Word,Score
fire,0.5896977791580614
system,0.28416534921482617
servic,0.24328187978960253
fighter,0.17581574300147623
protect,0.17547925354118635
instal,0.15242972551132772
will,0.12567881341828013
team,0.12298689773596089
up,0.12265040827567099
offer,0.12012673732349669
all,0.11726657691103248
provid,0.11390168230813341
have,0.10734013783248023
safeti,0.09976912497595733
extinguish,0.0977501882142179
sprinkler,0.09489002780175368
can,0.09472178307160874
test,0.08782374913566564
need,0.08715077021508583
news,0.0858048123739262
out,0.08412236507247667
sale,0.08227167304088219
expert,0.08193518358059228
secur,0.08143044939015742
compani,0.08092571519972255
stay,0.08008449154899779
facil,0.07924326789827302
inspect,0.07772906532696844
cloudflar,0.07671959694609873
survey,0.07268172342261985
emerg,0.07251347869247489
requir,0.06998980774030059
light,0.06864384989914096
industri,0.06241879488377769
know,0.06241879488377769
site,0.06039985812203825
custom,0.05686671878899423
has,0.05585725040812451
ensur,0.055689005677979554
equip,0.05333357945595021
work,0.05333357945595021
alarm,0.05282884526551535
technician,0.05181937688464563
mainten,0.05148288742435572
properti,0.050641663773630954
address,0.050473419043486005
sign,0.05030517431334105
special,0.04862272701189151
profession,0.04677203498029703
time,0.045426077139137405
staff,0.04357538510754291
date,0.04307065091710806
exit,0.0429024061869631
detect,0.04239767199652824
websit,0.04239767199652824
train,0.041219958885513566
form,0.04105171415536862
function,0.04105171415536862
access,0.04088346942522366
design,0.04021049050464385
mail,0.03936926685391908
miss,0.03936926685391908
subscrib,0.03936926685391908
valuabl,0.03936926685391908
busi,0.039201022123774125
build,0.03869628793333927
cabinet,0.03869628793333927
complet,0.038359798473049364
great,0.038359798473049364
schedul,0.038359798473049364
repair,0.03802330901275946
keep,0.03718208536203469
toll,0.03650910644145487
below,0.03634086171130992
complimentari,0.03634086171130992
discuss,0.03634086171130992
fill,0.03634086171130992
member,0.03634086171130992
reach,0.03634086171130992
readi,0.03634086171130992
vehicl,0.03634086171130992
manag,0.03583612752087506
perform,0.03449016967971544
proper,0.03449016967971544
they,0.03449016967971544
click,0.03364894602899067
order,0.03364894602899067
commerci,0.033480701298845714
annual,0.033312456568700764
tipsdont,0.033312456568700764
job,0.03314421183855581
how,0.032639477648120946
year,0.03230298818783104
pump,0.031966498727541134
educ,0.03163000926725123
these,0.03163000926725123
been,0.03146176453710627
more,0.03146176453710627
type,0.031125275076816367
not,0.029947561965801693
pittsburgh,0.02977931723565674
onli,0.029611072505511787
pa,0.029611072505511787
solut,0.02927458304522188
doe,0.028938093584931976
use,0.02876984885478702
good,0.028433359394497114
over,0.02826511466435216
also,0.028096869934207208
tech,0.028096869934207208
first,0.027928625204062255
replac,0.027760380473917302
name,0.02759213574377235
ani,0.027423891013627393
help,0.027423891013627393
new,0.027423891013627393
make,0.026919156823192535
warrendal,0.026919156823192535
page,0.02624617790261272
detail,0.025909688442322814
did,0.02574144371217786
suppress,0.02574144371217786
care,0.025573198982032908
agent,0.025068464791598046
way,0.025068464791598046
area,0.024900220061453093
backflow,0.024900220061453093
prevent,0.024900220061453093
sure,0.024900220061453093
product,0.024563730601163188
most,0.02372250695043842
must,0.023386017490148514
alway,0.02321777276000356
larg,0.02304952802985861
take,0.02304952802985861
oper,0.022881283299713655
question,0.022544793839423746
clean,0.022376549109278793
meet,0.022376549109278793
addit,0.022040059648988888
best,0.021703570188698982
top,0.021703570188698982
when,0.021703570188698982
life,0.02153532545855403
control,0.02052585707768431
qualiti,0.0201893676173944
hazard,0.020021122887249446
fulli,0.019852878157104493
evacu,0.01968463342695954
both,0.019516388696814588
specif,0.019516388696814588
eleven,0.019179899236524682
morgantown,0.019179899236524682
process,0.019179899236524682
visit,0.019179899236524682
water,0.019179899236524682
local,0.01901165450637973
air,0.018843409776234773
necessari,0.018843409776234773
excel,0.01867516504608982
import,0.01867516504608982
contact,0.018506920315944867
fitter,0.018506920315944867
includ,0.018506920315944867
remain,0.018506920315944867
union,0.018506920315944867
phone,0.01817043085565496
spammer,0.01817043085565496
hydrant,0.017833941395365056
code,0.0176656966652201
each,0.0176656966652201
stateoftheart,0.0176656966652201
full,0.017497451935075146
kitchen,0.017329207204930194
done,0.01716096247478524
outstand,0.01716096247478524
technic,0.01716096247478524
them,0.01716096247478524
capabl,0.016992717744640288
