Word,tfidf
rzs,0.3774420616012804
solutions,0.28804788911676665
contractors,0.19865371663225287
products,0.17878834496902757
provide,0.17878834496902757
inc,0.16885565913741493
send,0.1589229733058023
hawthorne,0.14899028747418963
new,0.14899028747418963
ny,0.14899028747418963
people,0.14899028747418963
questions,0.14899028747418963
york,0.14899028747418963
state,0.139057601642577
comments,0.12912491581096436
fax,0.12912491581096436
license,0.12912491581096436
mail,0.12912491581096436
mill,0.12912491581096436
phone,0.12912491581096436
problems,0.12912491581096436
river,0.12912491581096436
road,0.12912491581096436
saw,0.12912491581096436
services,0.12912491581096436
site,0.12912491581096436
solve,0.12912491581096436
technology,0.12912491581096436
web,0.12912491581096436
webmaster,0.12912491581096436
governmental,0.08939417248451378
systems,0.08939417248451378
weather,0.08939417248451378
agencies,0.07946148665290115
control,0.07946148665290115
customers,0.07946148665290115
system,0.07946148665290115
traffic,0.07946148665290115
businesses,0.0695288008212885
alarm,0.059596114989675854
building,0.059596114989675854
construction,0.059596114989675854
integrators,0.059596114989675854
managers,0.059596114989675854
municipalities,0.059596114989675854
specialty,0.059596114989675854
variety,0.059596114989675854
wide,0.059596114989675854
work,0.059596114989675854
equipment,0.04966342915806322
fabrication,0.04966342915806322
monitoring,0.04966342915806322
national,0.04966342915806322
security,0.04966342915806322
station,0.04966342915806322
suppliers,0.04966342915806322
commitment,0.039730743326450574
companies,0.039730743326450574
custom,0.039730743326450574
information,0.039730743326450574
lightning,0.039730743326450574
mission,0.039730743326450574
panel,0.039730743326450574
project,0.039730743326450574
provides,0.039730743326450574
support,0.039730743326450574
technical,0.039730743326450574
time,0.039730743326450574
win,0.039730743326450574
years,0.039730743326450574
assistance,0.029798057494837927
color,0.029798057494837927
consulting,0.029798057494837927
data,0.029798057494837927
email,0.029798057494837927
employees,0.029798057494837927
formed,0.029798057494837927
group,0.029798057494837927
municipal,0.029798057494837927
network,0.029798057494837927
nyc,0.029798057494837927
opportunity,0.029798057494837927
origin,0.029798057494837927
page,0.029798057494837927
race,0.029798057494837927
regional,0.029798057494837927
relationships,0.029798057494837927
sex,0.029798057494837927
states,0.029798057494837927
united,0.029798057494837927
westchester,0.029798057494837927
accomplish,0.019865371663225287
accomplished,0.019865371663225287
accordance,0.019865371663225287
age,0.019865371663225287
answer,0.019865371663225287
appreciate,0.019865371663225287
assets,0.019865371663225287
associates,0.019865371663225287
available,0.019865371663225287
budget,0.019865371663225287
bus,0.019865371663225287
business,0.019865371663225287
clara,0.019865371663225287
commercial,0.019865371663225287
company,0.019865371663225287
consistently,0.019865371663225287
contract,0.019865371663225287
contracts,0.019865371663225287
county,0.019865371663225287
creed,0.019865371663225287
customer,0.019865371663225287
deliver,0.019865371663225287
demonstrate,0.019865371663225287
depot,0.019865371663225287
detection,0.019865371663225287
disability,0.019865371663225287
discriminate,0.019865371663225287
drawing,0.019865371663225287
employment,0.019865371663225287
events,0.019865371663225287
exceed,0.019865371663225287
excuses,0.019865371663225287
expectations,0.019865371663225287
experience,0.019865371663225287
expertise,0.019865371663225287
find,0.019865371663225287
fire,0.019865371663225287
hale,0.019865371663225287
highest,0.019865371663225287
home,0.019865371663225287
honesty,0.019865371663225287
important,0.019865371663225287
industrial,0.019865371663225287
industries,0.019865371663225287
integration,0.019865371663225287
involved,0.019865371663225287
knowledge,0.019865371663225287
life,0.019865371663225287
line,0.019865371663225287
located,0.019865371663225287
looking,0.019865371663225287
map,0.019865371663225287
